"","ensembl_gene_id","hgnc_symbol"
"54851","ENSG00000271524","BNIP3P17"
"54852","ENSG00000271565",""
"54853","ENSG00000271598",""
"54854","ENSG00000271638","BNIP3P19"
"54855","ENSG00000271655","BNIP3P35"
"54856","ENSG00000271661","BNIP3P36"
"54857","ENSG00000271666",""
"54858","ENSG00000271704","BNIP3P20"
"54859","ENSG00000271717",""
"54860","ENSG00000271774",""
"54861","ENSG00000271784","TP53RK-DT"
"54862","ENSG00000271798","SNORA51"
"54863","ENSG00000271803",""
"54864","ENSG00000271984",""
"54865","ENSG00000272015",""
"54866","ENSG00000272050",""
"54867","ENSG00000272259","LINC01749"
"54868","ENSG00000272311","IFNL4P1"
"54869","ENSG00000272333","KMT2B"
"54870","ENSG00000272395","IFNL4"
"54871","ENSG00000272396",""
"54872","ENSG00000272407",""
"54873","ENSG00000272657",""
"54874","ENSG00000272874",""
"54875","ENSG00000272897",""
"54876","ENSG00000272945",""
"54877","ENSG00000272958",""
"54878","ENSG00000272991",""
"54879","ENSG00000273017",""
"54880","ENSG00000273047",""
"54881","ENSG00000273091",""
"54882","ENSG00000273102",""
"54883","ENSG00000273104",""
"54884","ENSG00000273111","LYPD4"
"54885","ENSG00000273115",""
"54886","ENSG00000273148","LCDR"
"54887","ENSG00000273154",""
"54888","ENSG00000273189",""
"54889","ENSG00000273199",""
"54890","ENSG00000273210",""
"54891","ENSG00000273218",""
"54892","ENSG00000273254",""
"54893","ENSG00000273271",""
"54894","ENSG00000273330","CYP4F36P"
"54895","ENSG00000273420",""
"54896","ENSG00000273451",""
"54897","ENSG00000273464",""
"54898","ENSG00000273492","APP-DT"
"54899","ENSG00000273555","MIR6812"
"54900","ENSG00000273590",""
"54901","ENSG00000273619","RPS21-DT"
"54902","ENSG00000273654",""
"54903","ENSG00000273692","LONRF2P5"
"54904","ENSG00000273745","MIR6870"
"54905","ENSG00000273759",""
"54906","ENSG00000273777","CEACAM20"
"54907","ENSG00000273782",""
"54908","ENSG00000273791","BNIP3P47"
"54909","ENSG00000273812","LINC02970"
"54910","ENSG00000273821",""
"54911","ENSG00000273828",""
"54912","ENSG00000273838",""
"54913","ENSG00000273840",""
"54914","ENSG00000273872","SLC25A15P4"
"54915","ENSG00000273893",""
"54916","ENSG00000273898","MIR6798"
"54917","ENSG00000273901",""
"54918","ENSG00000273951",""
"54919","ENSG00000273986",""
"54920","ENSG00000273998",""
"54921","ENSG00000274033",""
"54922","ENSG00000274034","MIR6813"
"54923","ENSG00000274046",""
"54924","ENSG00000274060","MIR6724-2"
"54925","ENSG00000274104",""
"54926","ENSG00000274173","LINC02967"
"54927","ENSG00000274219",""
"54928","ENSG00000274261",""
"54929","ENSG00000274269",""
"54930","ENSG00000274276",""
"54931","ENSG00000274306","MIR5088"
"54932","ENSG00000274309","SNORA71E"
"54933","ENSG00000274322",""
"54934","ENSG00000274333","LINC03104"
"54935","ENSG00000274364",""
"54936","ENSG00000274380","MIR6801"
"54937","ENSG00000274385",""
"54938","ENSG00000274391","TPTE"
"54939","ENSG00000274414",""
"54940","ENSG00000274417","MIR6515"
"54941","ENSG00000274425",""
"54942","ENSG00000274469","LINC01746"
"54943","ENSG00000274484",""
"54944","ENSG00000274491",""
"54945","ENSG00000274501",""
"54946","ENSG00000274503",""
"54947","ENSG00000274507",""
"54948","ENSG00000274559",""
"54949","ENSG00000274612",""
"54950","ENSG00000274662","RN7SKP236"
"54951","ENSG00000274713","MIR7974"
"54952","ENSG00000274727",""
"54953","ENSG00000274749","KRTAP7-1"
"54954","ENSG00000274760",""
"54955","ENSG00000274777",""
"54956","ENSG00000274790",""
"54957","ENSG00000274800",""
"54958","ENSG00000274825",""
"54959","ENSG00000274863",""
"54960","ENSG00000274868",""
"54961","ENSG00000274892",""
"54962","ENSG00000274915",""
"54963","ENSG00000274949",""
"54964","ENSG00000274973","BSNDP2"
"54965","ENSG00000275012",""
"54966","ENSG00000275048","BSNDP1"
"54967","ENSG00000275055",""
"54968","ENSG00000275069",""
"54969","ENSG00000275091",""
"54970","ENSG00000275132","RN7SL663P"
"54971","ENSG00000275170","FRG2MP"
"54972","ENSG00000275183","LENG9"
"54973","ENSG00000275201",""
"54974","ENSG00000275210",""
"54975","ENSG00000275215","RNA5-8SN3"
"54976","ENSG00000275222",""
"54977","ENSG00000275223",""
"54978","ENSG00000275285",""
"54979","ENSG00000275305","RNA5SP528"
"54980","ENSG00000275337","RN7SL680P"
"54981","ENSG00000275358",""
"54982","ENSG00000275395","FCGBP"
"54983","ENSG00000275401",""
"54984","ENSG00000275432",""
"54985","ENSG00000275437",""
"54986","ENSG00000275453","MIR548O2"
"54987","ENSG00000275457",""
"54988","ENSG00000275464",""
"54989","ENSG00000275469","MIR6130"
"54990","ENSG00000275491","LINC01730"
"54991","ENSG00000275496",""
"54992","ENSG00000275519","MIR6804"
"54993","ENSG00000275540",""
"54994","ENSG00000275547",""
"54995","ENSG00000275576",""
"54996","ENSG00000275582",""
"54997","ENSG00000275592","VN1R7P"
"54998","ENSG00000275620",""
"54999","ENSG00000275631",""
"55000","ENSG00000275632",""
"55001","ENSG00000275640","MIR6793"
"55002","ENSG00000275652","MIR6796"
"55003","ENSG00000275664",""
"55004","ENSG00000275692","MIR6724-4"
"55005","ENSG00000275708","MIR3648-1"
"55006","ENSG00000275711","MIR6795"
"55007","ENSG00000275719",""
"55008","ENSG00000275726","MIR6088"
"55009","ENSG00000275728",""
"55010","ENSG00000275787","OR7G15P"
"55011","ENSG00000275812",""
"55012","ENSG00000275842","MIR941-5"
"55013","ENSG00000275852","LINC01742"
"55014","ENSG00000275862",""
"55015","ENSG00000275863","MIR7975"
"55016","ENSG00000275877",""
"55017","ENSG00000275894",""
"55018","ENSG00000275895",""
"55019","ENSG00000275901",""
"55020","ENSG00000275923",""
"55021","ENSG00000275924","MIR6807"
"55022","ENSG00000275945","EIF3FP1"
"55023","ENSG00000275950","MIR6724-1"
"55024","ENSG00000275958",""
"55025","ENSG00000275993",""
"55026","ENSG00000276002",""
"55027","ENSG00000276030","LINC03085"
"55028","ENSG00000276031","RN7SL197P"
"55029","ENSG00000276071",""
"55030","ENSG00000276076",""
"55031","ENSG00000276077","LINC03105"
"55032","ENSG00000276093",""
"55033","ENSG00000276169","MIR6871"
"55034","ENSG00000276181","MIR6794"
"55035","ENSG00000276206",""
"55036","ENSG00000276223",""
"55037","ENSG00000276251",""
"55038","ENSG00000276270","MIR6799"
"55039","ENSG00000276289",""
"55040","ENSG00000276294",""
"55041","ENSG00000276317",""
"55042","ENSG00000276385",""
"55043","ENSG00000276445",""
"55044","ENSG00000276449",""
"55045","ENSG00000276488",""
"55046","ENSG00000276525",""
"55047","ENSG00000276546",""
"55048","ENSG00000276556",""
"55049","ENSG00000276570",""
"55050","ENSG00000276578",""
"55051","ENSG00000276588","RN7SL322P"
"55052","ENSG00000276603",""
"55053","ENSG00000276627",""
"55054","ENSG00000276631",""
"55055","ENSG00000276638",""
"55056","ENSG00000276649",""
"55057","ENSG00000276688",""
"55058","ENSG00000276722",""
"55059","ENSG00000276729",""
"55060","ENSG00000276738",""
"55061","ENSG00000276757","RN7SL192P"
"55062","ENSG00000276758",""
"55063","ENSG00000276768",""
"55064","ENSG00000276786",""
"55065","ENSG00000276831",""
"55066","ENSG00000276846",""
"55067","ENSG00000276859",""
"55068","ENSG00000276873",""
"55069","ENSG00000276902",""
"55070","ENSG00000276915",""
"55071","ENSG00000276923","LINC03079"
"55072","ENSG00000276926","MIR6797"
"55073","ENSG00000276952",""
"55074","ENSG00000277013","SUNO1"
"55075","ENSG00000277022",""
"55076","ENSG00000277034",""
"55077","ENSG00000277051",""
"55078","ENSG00000277067",""
"55079","ENSG00000277087",""
"55080","ENSG00000277112","ANKRD20A21P"
"55081","ENSG00000277117",""
"55082","ENSG00000277136",""
"55083","ENSG00000277235",""
"55084","ENSG00000277270",""
"55085","ENSG00000277277",""
"55086","ENSG00000277282","IGHV1OR21-1"
"55087","ENSG00000277287",""
"55088","ENSG00000277301",""
"55089","ENSG00000277315",""
"55090","ENSG00000277373",""
"55091","ENSG00000277379","MIR6724-3"
"55092","ENSG00000277383","BICRA-AS2"
"55093","ENSG00000277425",""
"55094","ENSG00000277437",""
"55095","ENSG00000277449","CEBPB-AS1"
"55096","ENSG00000277453",""
"55097","ENSG00000277493",""
"55098","ENSG00000277496","SLCO4A1-AS2"
"55099","ENSG00000277508","BSNDP3"
"55100","ENSG00000277510",""
"55101","ENSG00000277531","PNMA8C"
"55102","ENSG00000277533","MIR8077"
"55103","ENSG00000277550",""
"55104","ENSG00000277558",""
"55105","ENSG00000277562",""
"55106","ENSG00000277572",""
"55107","ENSG00000277581",""
"55108","ENSG00000277587",""
"55109","ENSG00000277588","MIR6806"
"55110","ENSG00000277611",""
"55111","ENSG00000277636","MIR8061"
"55112","ENSG00000277671",""
"55113","ENSG00000277692",""
"55114","ENSG00000277693",""
"55115","ENSG00000277708","PGBD4P2"
"55116","ENSG00000277739",""
"55117","ENSG00000277744",""
"55118","ENSG00000277748",""
"55119","ENSG00000277759","MIR6719"
"55120","ENSG00000277766",""
"55121","ENSG00000277777",""
"55122","ENSG00000277806",""
"55123","ENSG00000277825",""
"55124","ENSG00000277829",""
"55125","ENSG00000277830",""
"55126","ENSG00000277901",""
"55127","ENSG00000277938",""
"55128","ENSG00000277965",""
"55129","ENSG00000277967",""
"55130","ENSG00000277975","CSTP2"
"55131","ENSG00000277977",""
"55132","ENSG00000277991",""
"55133","ENSG00000278012",""
"55134","ENSG00000278035",""
"55135","ENSG00000278041",""
"55136","ENSG00000278106",""
"55137","ENSG00000278129","ZNF8"
"55138","ENSG00000278153",""
"55139","ENSG00000278159","MIR8062"
"55140","ENSG00000278171",""
"55141","ENSG00000278181",""
"55142","ENSG00000278189","RNA5-8SN1"
"55143","ENSG00000278192",""
"55144","ENSG00000278231",""
"55145","ENSG00000278233","RNA5-8SN2"
"55146","ENSG00000278239",""
"55147","ENSG00000278264","MIR6803"
"55148","ENSG00000278276",""
"55149","ENSG00000278318","ZNF229"
"55150","ENSG00000278328","MIR6802"
"55151","ENSG00000278367",""
"55152","ENSG00000278381",""
"55153","ENSG00000278383",""
"55154","ENSG00000278410",""
"55155","ENSG00000278492",""
"55156","ENSG00000278525","RN7SL607P"
"55157","ENSG00000278543",""
"55158","ENSG00000278595",""
"55159","ENSG00000278611","ZNF426-DT"
"55160","ENSG00000278617","MIR8074"
"55161","ENSG00000278618","MIR8069"
"55162","ENSG00000278643",""
"55163","ENSG00000278678","CYCSP41"
"55164","ENSG00000278709","NKILA"
"55165","ENSG00000278719","MCM8-AS1"
"55166","ENSG00000278775",""
"55167","ENSG00000278797",""
"55168","ENSG00000278813",""
"55169","ENSG00000278816",""
"55170","ENSG00000278875",""
"55171","ENSG00000278878",""
"55172","ENSG00000278884",""
"55173","ENSG00000278895",""
"55174","ENSG00000278897",""
"55175","ENSG00000278903",""
"55176","ENSG00000278917",""
"55177","ENSG00000278931",""
"55178","ENSG00000278932",""
"55179","ENSG00000278961",""
"55180","ENSG00000278996",""
"55181","ENSG00000278999",""
"55182","ENSG00000279039",""
"55183","ENSG00000279044",""
"55184","ENSG00000279062","CDRT15P8"
"55185","ENSG00000279063",""
"55186","ENSG00000279064",""
"55187","ENSG00000279082","LINC01727"
"55188","ENSG00000279094","LINC01670"
"55189","ENSG00000279095",""
"55190","ENSG00000279103",""
"55191","ENSG00000279108",""
"55192","ENSG00000279156",""
"55193","ENSG00000279161",""
"55194","ENSG00000279164",""
"55195","ENSG00000279167",""
"55196","ENSG00000279172",""
"55197","ENSG00000279177","CTBP2P9"
"55198","ENSG00000279186",""
"55199","ENSG00000279198",""
"55200","ENSG00000279203",""
"55201","ENSG00000279208",""
"55202","ENSG00000279211",""
"55203","ENSG00000279213","SNX18P10"
"55204","ENSG00000279253",""
"55205","ENSG00000279262",""
"55206","ENSG00000279300",""
"55207","ENSG00000279303",""
"55208","ENSG00000279321",""
"55209","ENSG00000279322",""
"55210","ENSG00000279329",""
"55211","ENSG00000279365",""
"55212","ENSG00000279377",""
"55213","ENSG00000279381",""
"55214","ENSG00000279387",""
"55215","ENSG00000279390",""
"55216","ENSG00000279404",""
"55217","ENSG00000279405",""
"55218","ENSG00000279407",""
"55219","ENSG00000279414","CDRT15P9"
"55220","ENSG00000279425",""
"55221","ENSG00000279426",""
"55222","ENSG00000279447",""
"55223","ENSG00000279477",""
"55224","ENSG00000279493",""
"55225","ENSG00000279501",""
"55226","ENSG00000279504",""
"55227","ENSG00000279529",""
"55228","ENSG00000279534",""
"55229","ENSG00000279539",""
"55230","ENSG00000279541",""
"55231","ENSG00000279579","LINC01666"
"55232","ENSG00000279610","C20orf181"
"55233","ENSG00000279611",""
"55234","ENSG00000279615",""
"55235","ENSG00000279617",""
"55236","ENSG00000279619",""
"55237","ENSG00000279647",""
"55238","ENSG00000279648",""
"55239","ENSG00000279669",""
"55240","ENSG00000279676",""
"55241","ENSG00000279687",""
"55242","ENSG00000279690",""
"55243","ENSG00000279709",""
"55244","ENSG00000279716",""
"55245","ENSG00000279717",""
"55246","ENSG00000279718","SNX18P12"
"55247","ENSG00000279720","SOWAHCP2"
"55248","ENSG00000279728",""
"55249","ENSG00000279748",""
"55250","ENSG00000279751",""
"55251","ENSG00000279759",""
"55252","ENSG00000279773",""
"55253","ENSG00000279783",""
"55254","ENSG00000279784",""
"55255","ENSG00000279788",""
"55256","ENSG00000279794",""
"55257","ENSG00000279807",""
"55258","ENSG00000279827",""
"55259","ENSG00000279835",""
"55260","ENSG00000279851",""
"55261","ENSG00000279861",""
"55262","ENSG00000279864","NCOR1P4"
"55263","ENSG00000279882",""
"55264","ENSG00000279895",""
"55265","ENSG00000279936",""
"55266","ENSG00000279959",""
"55267","ENSG00000279966",""
"55268","ENSG00000279967",""
"55269","ENSG00000279971",""
"55270","ENSG00000279977",""
"55271","ENSG00000279990","RPSAP68"
"55272","ENSG00000279998",""
"55273","ENSG00000280013",""
"55274","ENSG00000280014",""
"55275","ENSG00000280018",""
"55276","ENSG00000280019",""
"55277","ENSG00000280023",""
"55278","ENSG00000280061",""
"55279","ENSG00000280071",""
"55280","ENSG00000280079",""
"55281","ENSG00000280081","LINC01667"
"55282","ENSG00000280082",""
"55283","ENSG00000280087",""
"55284","ENSG00000280106",""
"55285","ENSG00000280108",""
"55286","ENSG00000280121",""
"55287","ENSG00000280145",""
"55288","ENSG00000280162",""
"55289","ENSG00000280164",""
"55290","ENSG00000280171",""
"55291","ENSG00000280172",""
"55292","ENSG00000280179",""
"55293","ENSG00000280191",""
"55294","ENSG00000280194",""
"55295","ENSG00000280213","UCKL1-AS1"
"55296","ENSG00000280220",""
"55297","ENSG00000280229",""
"55298","ENSG00000280243","MTCO1P1"
"55299","ENSG00000280282",""
"55300","ENSG00000280330","CTBP2P10"
"55301","ENSG00000280332",""
"55302","ENSG00000280350","LINC01726"
"55303","ENSG00000280353",""
"55304","ENSG00000280372",""
"55305","ENSG00000280387",""
"55306","ENSG00000280412",""
"55307","ENSG00000280432",""
"55308","ENSG00000280433",""
"55309","ENSG00000280436",""
"55310","ENSG00000280441",""
"55311","ENSG00000280594","BTG3-AS1"
"55312","ENSG00000280614",""
"55313","ENSG00000280800",""
"55314","ENSG00000280936",""
"55315","ENSG00000281181",""
"55316","ENSG00000281365",""
"55317","ENSG00000281376","ABALON"
"55318","ENSG00000281383",""
"55319","ENSG00000281460",""
"55320","ENSG00000281468",""
"55321","ENSG00000281903","ASMER1"
"55322","ENSG00000282478",""
"55323","ENSG00000282732",""
"55324","ENSG00000282826","FRG1CP"
"55325","ENSG00000282842","FRG2EP"
"55326","ENSG00000282851","BISPR"
"55327","ENSG00000282870","FRG1DP"
"55328","ENSG00000282876",""
"55329","ENSG00000282894","DUX4L33"
"55330","ENSG00000282911","DUX4L35"
"55331","ENSG00000282921","CFTRP2"
"55332","ENSG00000282935","DUX4L34"
"55333","ENSG00000282943","PSG11-AS1"
"55334","ENSG00000282949","PCMTD1P7"
"55335","ENSG00000282951",""
"55336","ENSG00000282968","AGGF1P10"
"55337","ENSG00000282995","FRG1EP"
"55338","ENSG00000283005","CDC27P3"
"55339","ENSG00000283020","DUX4L37"
"55340","ENSG00000283069","DUX4L32"
"55341","ENSG00000283072",""
"55342","ENSG00000283078",""
"55343","ENSG00000283103",""
"55344","ENSG00000283108",""
"55345","ENSG00000283123","RARRES2P11"
"55346","ENSG00000283142",""
"55347","ENSG00000283201","ZNF724"
"55348","ENSG00000283206","MIR941-1"
"55349","ENSG00000283212","MIR642B"
"55350","ENSG00000283236",""
"55351","ENSG00000283251",""
"55352","ENSG00000283269",""
"55353","ENSG00000283285",""
"55354","ENSG00000283289","MIR524"
"55355","ENSG00000283291",""
"55356","ENSG00000283300",""
"55357","ENSG00000283320","MIR103B2"
"55358","ENSG00000283330","MIR518D"
"55359","ENSG00000283403",""
"55360","ENSG00000283405",""
"55361","ENSG00000283433","RNA5SP532"
"55362","ENSG00000283440","LINC01260"
"55363","ENSG00000283441","MIR499B"
"55364","ENSG00000283443","ZNF285DP"
"55365","ENSG00000283455","MIR523"
"55366","ENSG00000283479",""
"55367","ENSG00000283490","MIR518C"
"55368","ENSG00000283513","MIR941-3"
"55369","ENSG00000283515",""
"55370","ENSG00000283525",""
"55371","ENSG00000283527",""
"55372","ENSG00000283529",""
"55373","ENSG00000283540","MIR520F"
"55374","ENSG00000283567","C19orf85"
"55375","ENSG00000283568",""
"55376","ENSG00000283592",""
"55377","ENSG00000283632","EXOC3L2"
"55378","ENSG00000283663",""
"55379","ENSG00000283673","MIR4531"
"55380","ENSG00000283685","MIR522"
"55381","ENSG00000283695",""
"55382","ENSG00000283757",""
"55383","ENSG00000283758","PMIS2"
"55384","ENSG00000283822","MIR639"
"55385","ENSG00000283842","MIR4751"
"55386","ENSG00000283904","MIR155"
"55387","ENSG00000283907",""
"55388","ENSG00000283980","GNG14"
"55389","ENSG00000284029","MIR6805"
"55390","ENSG00000284034","MIR5196"
"55391","ENSG00000284040","MIR296"
"55392","ENSG00000284065","MIR6887"
"55393","ENSG00000284074","MIR4758"
"55394","ENSG00000284081","MIR1199"
"55395","ENSG00000284114","MIR6800"
"55396","ENSG00000284125","MIR1825"
"55397","ENSG00000284193","MIR1257"
"55398","ENSG00000284258","MIR8085"
"55399","ENSG00000284268","MIR1181"
"55400","ENSG00000284362","MIR519A2"
"55401","ENSG00000284387","MIR24-2"
"55402","ENSG00000284394","MIR4750"
"55403","ENSG00000284411","MIR3191"
"55404","ENSG00000284419","MIR663A"
"55405","ENSG00000284428",""
"55406","ENSG00000284430",""
"55407","ENSG00000284433","MIR1914"
"55408","ENSG00000284436","MIR6869"
"55409","ENSG00000284448","MIR6501"
"55410","ENSG00000284481","MIR1292"
"55411","ENSG00000284491","THSD8"
"55412","ENSG00000284508","MIR133A2"
"55413","ENSG00000284544","MIR330"
"55414","ENSG00000284550",""
"55415","ENSG00000284553","MIR6886"
"55416","ENSG00000284568","MIR371B"
"55417","ENSG00000284583","MIR935"
"55418","ENSG00000284711",""
"55419","ENSG00000284776",""
"55420","ENSG00000284797","CIST1"
"55421","ENSG00000284985",""
"55422","ENSG00000285091",""
"55423","ENSG00000285100",""
"55424","ENSG00000285128",""
"55425","ENSG00000285144",""
"55426","ENSG00000285188","PDE4C"
"55427","ENSG00000285230","RALY-AS1"
"55428","ENSG00000285347",""
"55429","ENSG00000285382",""
"55430","ENSG00000285505",""
"55431","ENSG00000285508",""
"55432","ENSG00000285526",""
